Customer ID,Recency,Frequency,Monetary,Cluster
14146.0,9,12,9450.3,0
14147.0,78,9,2590.2,0
14148.0,234,2,466.29,0
14149.0,221,1,446.62,0
14150.0,36,2,658.64,0
14151.0,673,2,679.45,1
14152.0,75,7,1997.34,0
14153.0,483,1,233.4,1
14154.0,239,8,6460.7,0
14155.0,266,1,118.75,1
14156.0,10,156,313437.62,2
14157.0,20,5,978.69,0
14158.0,40,1,507.66,0
14159.0,20,20,7860.8,0
14160.0,610,7,8421.47,1
14161.0,216,7,2996.93,0
14162.0,174,2,289.36,0
14163.0,87,5,2594.62,0
14164.0,71,2,1631.77,0
14165.0,276,1,120.44,1
14166.0,505,2,251.15,1
14167.0,39,8,1274.29,0
14168.0,421,2,370.45,1
14169.0,431,2,621.51,1
14170.0,375,3,570.18,1
14171.0,98,2,498.79,0
14172.0,605,3,369.02,1
14173.0,11,6,586.0,0
14174.0,33,1,134.46,0
14175.0,60,8,7678.88,0
14176.0,297,5,756.46,1
14177.0,86,13,2209.69,0
14178.0,9,7,1600.26,0
14179.0,41,2,701.57,0
14180.0,11,33,6117.5,0
14181.0,411,2,308.35,1
14182.0,444,4,678.77,1
14183.0,411,2,278.34000000000003,1
14184.0,67,1,452.89,0
14185.0,331,1,197.65,1
14186.0,427,5,1550.63,1
14187.0,474,1,123.5,1
14188.0,31,6,2054.36,0
14189.0,2,16,5503.150000000001,0
14190.0,666,1,79.9,1
14191.0,2,15,4817.66,0
14192.0,388,1,293.74,1
14193.0,68,3,1210.19,0
14194.0,5,36,18670.59,0
14195.0,202,6,2615.6,0
14196.0,107,1,335.52,0
14197.0,411,1,390.05,1
14198.0,18,9,1569.73,0
14199.0,218,4,1091.7,0
14200.0,617,1,379.2,1
14201.0,60,10,1193.54,0
14202.0,381,3,847.76,1
14203.0,397,1,339.34,1
14204.0,2,4,1024.83,0
14205.0,17,9,2414.2,0
14206.0,239,3,1185.01,0
14207.0,688,1,157.8,1
14208.0,95,2,567.05,0
14209.0,11,15,4993.27,0
14210.0,106,16,5556.570000000001,0
14211.0,53,18,4402.29,0
14212.0,90,2,2190.14,0
14213.0,405,1,1192.2,1
14214.0,31,5,1004.38,0
14215.0,12,9,3250.33,0
14216.0,3,5,2150.04,0
14217.0,2,23,3298.59,0
14218.0,43,1,169.48000000000002,0
14219.0,4,3,633.83,0
14220.0,247,4,1515.0,0
14221.0,42,17,6517.49,0
14222.0,177,1,683.17,0
14223.0,92,3,991.13,0
14224.0,110,9,1841.71,0
14225.0,435,4,2031.07,1
14226.0,29,6,2985.13,0
14227.0,26,15,6368.71,0
14228.0,438,3,745.5,1
14229.0,52,7,2594.04,0
14230.0,436,3,979.8,1
14231.0,184,4,1235.62,0
14232.0,43,5,2048.07,0
14233.0,49,7,2904.27,0
14234.0,22,4,754.12,0
14235.0,75,9,4717.99,0
14236.0,81,5,1555.34,0
14237.0,373,2,471.14,1
14238.0,326,3,434.23,1
14239.0,43,21,4263.17,0
14240.0,30,3,1247.49,0
14241.0,184,2,333.7,0
14242.0,235,2,280.55,0
14243.0,9,17,7217.75,0
14244.0,661,1,366.42,1
14245.0,220,2,1693.45,0
14246.0,111,3,1474.06,0
14247.0,278,5,753.56,1
14248.0,318,3,1032.95,1
14249.0,411,12,5400.461,1
14250.0,7,3,1904.05,0
14251.0,2,5,2879.7000000000003,0
14252.0,381,1,350.99,1
14253.0,493,2,363.4,1
14254.0,433,1,601.03,1
14255.0,546,1,1000.63,1
14256.0,260,5,2460.79,0
14257.0,64,9,5954.45,0
14258.0,9,25,32051.34,0
14259.0,142,1,120.0,0
14260.0,471,3,824.28,1
14261.0,51,2,1163.45,0
14262.0,8,8,2618.23,0
14263.0,423,1,322.93,1
14264.0,155,6,1517.36,0
14265.0,109,4,1373.35,0
14266.0,428,1,40.56,1
14267.0,163,3,1516.24,0
14268.0,471,1,354.85,1
14269.0,439,1,295.73,1
14270.0,332,1,492.65,1
14271.0,226,2,214.18,0
14272.0,74,4,920.81,0
14273.0,51,4,559.97,0
14274.0,686,1,256.6,1
14275.0,396,6,1189.38,1
14276.0,99,7,2102.68,0
14277.0,15,9,17197.61,0
14278.0,410,1,205.83,1
14279.0,521,2,191.86,1
14280.0,197,1,134.04,0
14281.0,408,1,245.15,1
14282.0,3,25,7250.76,0
14283.0,463,4,628.44,1
14284.0,31,3,1299.65,0
14285.0,21,8,3284.42,0
14286.0,24,7,8479.76,0
14287.0,8,3,176.63,0
14288.0,213,1,426.6,0
14289.0,9,6,911.26,0
14290.0,11,8,4516.56,0
14291.0,2,23,7904.1,0
14292.0,8,16,9226.25,0
14293.0,3,9,2903.01,0
14294.0,407,1,375.34,1
14295.0,40,5,2362.91,0
14296.0,421,2,456.4,1
14297.0,18,4,1305.33,0
14298.0,8,82,91194.49,3
14299.0,8,27,14070.25,0
14300.0,19,1,43.2,0
14301.0,117,4,1992.18,0
14302.0,431,3,742.9000000000001,1
14303.0,407,2,277.94,1
14304.0,223,3,1725.01,0
14305.0,71,3,1858.96,0
14306.0,51,6,3151.4,0
14307.0,89,10,4287.92,0
14308.0,549,2,1147.02,1
14309.0,8,11,3780.81,0
14310.0,433,1,492.1,1
14311.0,243,2,516.45,0
14312.0,47,11,3090.29,0
14314.0,107,2,229.8,0
14315.0,45,8,3197.82,0
14316.0,422,5,1370.34,1
14317.0,65,1,508.58,0
14318.0,460,1,158.02,1
14319.0,424,1,494.85,1
14320.0,207,5,1346.75,0
14321.0,11,7,2218.06,0
14322.0,429,4,474.1,1
14323.0,115,2,605.0600000000001,0
14324.0,410,2,701.61,1
14325.0,570,1,245.48,1
14326.0,242,3,940.98,0
14327.0,163,6,1894.93,0
14328.0,438,1,445.05,1
14329.0,17,15,9887.62,0
14330.0,624,1,200.63,1
14331.0,124,2,462.66,0
14332.0,23,5,1917.41,0
14333.0,68,1,415.2,0
14334.0,17,12,4318.4800000000005,0
14335.0,16,2,454.86,0
14336.0,17,4,1614.91,0
14338.0,161,3,928.1,0
14339.0,243,2,620.27,0
14340.0,219,1,134.7,0
14341.0,45,18,4452.02,0
14342.0,21,6,918.44,0
14343.0,421,4,1079.66,1
14344.0,127,20,2993.05,0
14345.0,39,1,108.98,0
14346.0,121,5,2315.75,0
14347.0,737,1,82.60000000000001,1
14348.0,260,1,409.57,1
14349.0,10,1,133.5,0
14350.0,274,3,972.03,1
14351.0,165,1,51.0,0
14352.0,157,4,1078.96,0
14353.0,215,3,376.5,0
14354.0,6,2,163.62,0
14355.0,366,3,840.0500000000001,1
14356.0,80,2,701.23,0
14357.0,43,1,225.12,0
14358.0,389,2,400.06,1
14359.0,19,3,912.18,0
14360.0,32,4,2118.03,0
14361.0,579,1,214.71,1
14362.0,22,1,151.5,0
14363.0,402,2,227.47000000000003,1
14364.0,109,8,3717.35,0
14365.0,395,2,634.68,1
14366.0,525,1,136.0,1
14367.0,8,16,9227.82,0
14368.0,320,1,155.0,1
14369.0,642,2,469.13,1
14370.0,451,6,1175.78,1
14371.0,295,1,100.5,1
14372.0,443,2,860.08,1
14373.0,358,1,76.55,1
14374.0,541,1,108.0,1
14375.0,185,3,1106.82,0
14376.0,683,1,215.46,1
14377.0,191,2,617.05,0
14378.0,622,1,131.25,1
14379.0,44,4,1265.16,0
14380.0,682,1,48.96,1
14381.0,52,2,625.94,0
14382.0,26,2,1193.63,0
14383.0,38,3,1247.69,0
14384.0,501,1,58.5,1
14385.0,9,3,202.11,0
14386.0,297,1,142.4,1
14387.0,33,3,1727.6,0
14388.0,10,16,6388.2,0
14389.0,65,5,1898.01,0
14390.0,10,13,6150.03,0
14391.0,577,1,135.6,1
14392.0,432,1,266.4,1
14393.0,218,1,67.95,0
14394.0,565,1,93.8,1
14395.0,2,20,7801.93,0
14396.0,65,7,1969.38,0
14397.0,3,19,2612.96,0
14398.0,401,2,707.79,1
14399.0,394,8,2108.21,1
14400.0,149,3,1732.47,0
14401.0,4,22,6795.9,0
14402.0,652,1,285.6,1
14403.0,130,6,1880.51,0
14404.0,34,13,2724.13,0
14405.0,387,1,195.0,1
14406.0,119,1,156.75,0
14407.0,107,6,2157.73,0
14408.0,11,11,4102.27,0
14409.0,71,9,3427.29,0
14410.0,92,11,2631.9,0
14411.0,311,1,1063.0,1
14412.0,43,3,1426.19,0
14413.0,362,4,764.52,1
14414.0,92,8,2399.33,0
14415.0,1,23,11980.09,0
14416.0,22,2,490.22,0
14417.0,388,1,524.65,1
14418.0,4,3,1937.25,0
14419.0,11,7,1254.64,0
14420.0,99,4,1639.17,0
14421.0,57,6,2469.37,0
14422.0,1,19,10271.52,0
14423.0,218,3,916.61,0
14424.0,18,1,322.08,0
14425.0,435,3,661.39,1
14426.0,24,17,11727.94,0
14427.0,50,4,1263.52,0
14428.0,7,5,1224.06,0
14429.0,404,1,516.28,1
14430.0,512,3,1220.9,1
14431.0,303,4,2614.2,1
14432.0,10,6,2248.5,0
14433.0,466,1,280.7,1
14434.0,22,6,1372.8,0
14435.0,502,1,90.42,1
14436.0,99,2,271.7,0
14437.0,366,5,873.34,1
14438.0,306,1,131.9,1
14439.0,320,5,9443.04,1
14440.0,8,13,5982.03,0
14441.0,1,11,4611.6900000000005,0
14442.0,205,7,5367.02,0
14443.0,54,5,2082.9700000000003,0
14444.0,456,1,120.44,1
14445.0,456,1,221.65,1
14446.0,1,5,1200.28,0
14447.0,19,6,1711.73,0
14448.0,9,2,375.35,0
14449.0,19,8,2230.96,0
14450.0,181,7,1128.44,0
14451.0,60,12,3258.68,0
14452.0,11,4,658.95,0
14453.0,190,1,119.93,0
14454.0,376,5,977.3,1
14455.0,432,4,617.72,1
14456.0,5,9,3017.28,0
14457.0,311,1,113.64,1
14458.0,381,1,228.07,1
14459.0,155,2,5375.741,0
14460.0,110,9,1093.5,0
14461.0,148,13,6676.91,0
14462.0,66,12,2242.81,0
14463.0,98,4,786.5699999999999,0
14464.0,568,2,111.0,1
14465.0,247,11,3925.85,0
14466.0,29,13,4267.15,0
14467.0,18,12,2203.24,0
14468.0,734,1,204.24,1
14469.0,416,4,2093.46,1
14470.0,12,3,712.04,0
14471.0,591,2,400.95,1
14472.0,104,9,2118.72,0
14473.0,74,2,234.34,0
14474.0,46,2,1258.89,0
14475.0,72,4,1151.15,0
14476.0,257,1,193.0,1
14477.0,20,7,1969.6,0
14478.0,382,4,1276.66,1
14479.0,254,4,1124.71,0
14480.0,11,4,1299.52,0
14481.0,165,5,2284.69,0
14482.0,18,12,4306.72,0
14483.0,282,2,257.1,1
14484.0,50,4,1070.98,0
14485.0,39,1,162.8,0
14486.0,512,2,175.5,1
14487.0,27,7,1266.27,0
14488.0,68,1,1064.28,0
14489.0,207,4,1574.93,0
14490.0,406,2,1273.47,1
14491.0,175,2,340.93,0
14492.0,430,7,1921.91,1
14493.0,7,10,5087.86,0
14494.0,26,3,401.46,0
14495.0,51,3,174.8,0
14496.0,312,7,2363.89,1
14497.0,309,2,697.0600000000001,1
14498.0,43,10,3900.83,0
14499.0,26,7,2101.79,0
14500.0,88,3,356.85,0
14501.0,184,2,251.21,0
14502.0,20,11,2429.83,0
14503.0,3,6,3543.26,0
14504.0,47,4,673.26,0
14505.0,17,19,11879.08,0
14506.0,17,7,2960.25,0
14507.0,24,11,3216.74,0
14508.0,22,5,822.92,0
14509.0,534,1,110.95,1
14510.0,376,3,979.85,1
14511.0,11,5,1314.81,0
14512.0,188,7,1215.97,0
14513.0,101,6,788.01,0
14514.0,61,9,4380.04,0
14515.0,18,12,3724.06,0
14516.0,516,1,151.17,1
14517.0,33,2,330.45,0
14518.0,64,1,174.37,0
14519.0,684,2,203.14,1
14520.0,2,2,270.6,0
14521.0,491,1,199.45,1
14522.0,24,8,1748.42,0
14523.0,108,1,241.09,0
14524.0,32,13,2909.86,0
14525.0,20,17,8026.54,0
14526.0,389,1,258.65,1
14527.0,3,122,27246.88,3
14528.0,37,1,364.22,0
14529.0,60,3,578.61,0
14530.0,26,16,6088.87,0
14531.0,480,1,376.34,1
14532.0,236,11,3845.78,0
14533.0,25,11,3466.37,0
14534.0,3,26,6187.66,0
14535.0,60,9,5973.2300000000005,0
14536.0,260,1,170.95,1
14537.0,58,2,641.4,0
14538.0,65,5,1370.84,0
14539.0,16,2,537.48,0
14540.0,10,11,3709.64,0
14541.0,59,14,2491.38,0
14542.0,186,1,103.25,0
14543.0,29,39,14587.87,0
14544.0,24,3,2938.53,0
14545.0,674,1,349.25,1
14546.0,5,11,5184.84,0
14547.0,4,8,3974.75,0
14548.0,151,9,2541.29,0
14549.0,311,4,913.6,1
14550.0,11,4,1345.06,0
14551.0,18,7,878.09,0
14552.0,152,3,507.93,0
14553.0,19,9,1818.6,0
14554.0,10,4,2279.49,0
14555.0,57,6,2304.03,0
14556.0,596,3,815.69,1
14557.0,85,1,788.38,0
14558.0,654,3,655.5,1
14559.0,390,1,75.6,1
14560.0,7,44,6114.03,0
14561.0,76,3,1080.76,0
14562.0,4,26,6638.150000000001,0
14563.0,510,2,640.54,1
14564.0,435,2,2605.62,1
14565.0,96,5,3859.22,0
14566.0,111,4,4092.0,0
14567.0,57,2,1530.36,0
14568.0,435,1,919.7,1
14569.0,1,4,597.33,0
14570.0,281,3,613.75,1
14571.0,425,1,160.0,1
14572.0,3,11,5526.88,0
14573.0,180,13,2163.12,0
14574.0,733,1,143.70000000000002,1
14575.0,488,1,420.22,1
14576.0,372,1,35.400000000000006,1
14577.0,13,7,1364.15,0
14578.0,3,1,168.63,0
14579.0,432,1,105.56,1
14580.0,518,1,14.85,1
14581.0,17,2,409.65,0
14582.0,41,1,114.11,0
14583.0,6,8,1660.29,0
14584.0,169,8,1738.16,0
14585.0,50,5,1143.27,0
14586.0,277,1,237.36,1
14587.0,19,9,1580.29,0
14588.0,578,1,135.39,1
14589.0,372,1,39.75,1
14590.0,425,20,2993.37,1
14591.0,15,4,1320.21,0
14592.0,35,3,557.94,0
14593.0,22,12,3665.53,0
14594.0,7,2,363.33,0
14595.0,20,8,2164.45,0
14596.0,627,1,222.22,1
14597.0,11,6,2184.63,0
14598.0,44,2,384.04,0
14599.0,390,2,457.89,1
14600.0,306,2,865.17,1
14601.0,11,1,213.96,0
14602.0,656,1,205.36,1
14603.0,275,1,660.0,1
14604.0,633,1,143.86,1
14605.0,374,4,921.56,1
14606.0,1,192,29951.37,3
14607.0,16,22,23763.13,0
14608.0,4,11,3352.94,0
14609.0,72,10,1486.2,0
14610.0,396,2,24.35,1
14611.0,444,2,604.33,1
14612.0,415,1,877.7,1
14613.0,680,1,76.32000000000001,1
14614.0,386,1,295.13,1
14615.0,394,5,951.76,1
14616.0,243,5,527.78,0
14617.0,403,2,190.47,1
14618.0,9,7,1342.32,0
14619.0,246,2,1291.24,0
14620.0,206,2,412.78,0
14621.0,1,9,3000.57,0
14622.0,185,1,320.58000000000004,0
14623.0,32,10,2016.98,0
14624.0,57,6,814.07,0
14625.0,196,11,4497.88,0
14626.0,24,11,5410.92,0
14627.0,379,1,462.75,1
14628.0,91,5,1998.0,0
14629.0,4,2,955.26,0
14630.0,484,1,338.65,1
14631.0,51,6,2025.69,0
14632.0,263,1,114.56,1
14633.0,266,1,344.90000000000003,1
14634.0,438,4,2124.46,1
14635.0,454,1,215.22,1
14636.0,36,2,609.85,0
14637.0,677,1,106.68,1
14638.0,51,1,443.6,0
14639.0,52,9,4978.96,0
14640.0,24,10,3649.36,0
14641.0,22,1,110.46,0
14642.0,59,1,96.12,0
14643.0,170,5,1679.89,0
14644.0,68,7,2247.72,0
14645.0,157,3,876.89,0
14646.0,2,151,528602.52,2
14647.0,201,2,506.04,0
14648.0,416,15,4466.65,1
14649.0,5,9,3651.19,0
14650.0,589,1,62.5,1
14651.0,67,9,2025.52,0
14652.0,77,1,114.18,0
14653.0,1,12,3593.06,0
14654.0,738,1,246.86,1
14655.0,8,7,3878.51,0
14656.0,169,5,790.0,0
14657.0,18,6,1450.19,0
14658.0,5,2,247.15,0
14659.0,9,9,2529.93,0
14660.0,87,2,285.74,0
14661.0,27,1,107.95,0
14662.0,29,7,1376.43,0
14663.0,430,2,490.6,1
14664.0,20,2,636.24,0
14665.0,61,7,2749.65,0
14666.0,24,1,195.25,0
14667.0,11,54,20395.34,0
14668.0,445,1,111.63,1
14669.0,242,7,3216.78,0
14670.0,280,3,583.33,1
14671.0,549,2,1127.45,1
14672.0,235,4,1113.14,0
14673.0,3,7,3037.32,0
14674.0,509,1,173.66,1
14675.0,16,2,1015.58,0
14676.0,31,12,8356.79,0
14677.0,593,1,184.91,1
14678.0,579,1,403.39,1
14679.0,382,3,1289.44,1
14680.0,25,58,55688.5,3
14681.0,71,6,875.1500000000001,0
14682.0,188,6,1514.81,0
14683.0,588,1,146.56,1
14684.0,26,6,1430.03,0
14685.0,576,8,4536.64,1
14686.0,414,5,852.53,1
14687.0,107,3,1402.06,0
14688.0,8,28,7190.42,0
14689.0,209,1,112.8,0
14690.0,44,4,777.6800000000001,0
14691.0,31,5,2114.33,0
14692.0,137,12,1715.14,0
14693.0,265,7,1165.36,0
14694.0,617,1,244.31,1
14695.0,519,3,1534.22,1
14696.0,4,8,2473.28,0
14697.0,218,2,188.61,0
14698.0,2,5,1217.27,0
14699.0,214,4,702.6,0
14700.0,32,5,3076.06,0
14701.0,11,15,4487.11,0
14702.0,1,29,6368.78,0
14703.0,15,1,318.17,0
14704.0,11,11,1752.92,0
14705.0,199,1,179.0,0
14706.0,619,1,367.54,1
14707.0,436,2,139.2,1
14708.0,3,5,1793.22,0
14709.0,15,25,8886.33,0
14710.0,14,13,1899.79,0
14711.0,10,11,2839.62,0
14712.0,29,4,1328.0700000000002,0
14713.0,9,21,5115.76,0
14714.0,24,4,906.24,0
14715.0,25,8,1825.45,0
14716.0,43,3,543.28,0
14717.0,733,1,81.3,1
14718.0,410,1,226.42,1
14719.0,2,5,1581.84,0
14720.0,6,3,663.81,0
14721.0,379,1,109.07,1
14722.0,147,3,489.52,0
14723.0,10,11,1803.06,0
14724.0,590,1,341.9,1
14725.0,25,4,1252.74,0
14726.0,655,1,116.5,1
14727.0,274,3,463.73,1
14728.0,413,1,190.58,1
14729.0,374,3,586.24,1
14730.0,1,8,1897.57,0
14731.0,47,3,380.02,0
14732.0,8,19,5517.07,0
14733.0,16,15,14335.15,0
14734.0,426,4,1056.42,1
14735.0,4,56,12240.16,0
14736.0,485,2,374.05,1
14737.0,4,4,3554.17,0
14738.0,43,9,1821.9,0
14739.0,4,25,11573.62,0
14740.0,197,11,4161.06,0
14741.0,12,7,1713.09,0
14742.0,435,1,579.85,1
14743.0,593,1,50.48,1
14744.0,16,14,3660.08,0
14745.0,113,12,2551.41,0
14746.0,406,4,593.5,1
14747.0,249,1,328.2,0
14748.0,29,10,2681.9,0
14749.0,480,1,310.15,1
14750.0,736,1,112.03,1
14751.0,684,2,126.45,1
14752.0,44,1,389.64,0
14753.0,87,2,869.51,0
14754.0,45,6,1547.93,0
14755.0,10,25,9972.55,0
14756.0,15,3,2653.76,0
14757.0,75,1,420.5,0
14758.0,145,7,2864.9700000000003,0
14759.0,5,3,1625.97,0
14760.0,297,1,89.2,1
14761.0,59,3,447.92,0
14762.0,264,2,417.57,1
14764.0,47,1,278.3,0
14765.0,29,3,254.11,0
14766.0,8,11,6375.7300000000005,0
14767.0,474,1,382.81,1
14768.0,17,2,192.6,0
14769.0,3,17,15514.11,0
14770.0,232,8,3637.64,0
14771.0,621,2,594.62,1
14772.0,112,1,139.26,0
14773.0,593,1,140.55,1
14774.0,529,1,241.45,1
14775.0,58,3,1011.9,0
14776.0,51,15,3708.3,0
14777.0,404,1,307.56,1
14778.0,127,2,730.86,0
14779.0,281,3,386.15,1
14780.0,55,2,447.68,0
14782.0,320,1,200.1,1
14783.0,659,1,307.3,1
14784.0,26,3,449.93,0
14785.0,10,2,77.4,0
14786.0,550,1,90.96,1
14787.0,471,1,110.65,1
14788.0,7,3,1156.32,0
14789.0,29,1,197.64,0
14790.0,17,10,2526.62,0
14791.0,607,1,303.63,1
14792.0,64,1,6.2,0
14793.0,21,2,625.9,0
14794.0,3,10,1953.9,0
14795.0,166,1,131.45000000000002,0
14796.0,1,27,10169.33,0
14797.0,507,1,300.31,1
14798.0,53,8,724.31,0
14799.0,51,2,338.15000000000003,0
14800.0,48,17,7191.33,0
14801.0,61,1,189.34,0
14802.0,438,2,1502.98,1
14803.0,162,3,845.5500000000001,0
14804.0,9,1,353.27,0
14805.0,15,7,1082.55,0
14806.0,75,2,303.43,0
14807.0,391,2,504.14,1
14808.0,40,8,2718.6,0
14809.0,621,2,686.76,1
14810.0,41,13,2354.03,0
14811.0,387,1,170.5,1
14812.0,599,1,178.85,1
14813.0,370,4,888.91,1
14814.0,581,1,154.21,1
14815.0,37,2,778.5,0
14816.0,197,1,271.85,0
14817.0,200,7,3959.86,0
14818.0,74,6,1153.56,0
14819.0,64,4,456.41,0
14820.0,21,9,1274.76,0
14821.0,367,7,1230.15,1
14822.0,485,1,157.7,1
14823.0,180,3,321.43,0
14824.0,10,10,4022.91,0
14825.0,4,24,4735.08,0
14826.0,582,2,385.2,1
14828.0,197,13,9839.46,0
14829.0,29,7,1455.87,0
14830.0,53,1,188.88,0
14831.0,680,3,1676.57,1
14832.0,630,1,322.69,1
14833.0,499,1,94.8,1
14834.0,18,7,2206.16,0
14835.0,529,2,297.0,1
14836.0,10,3,102.45,0
14837.0,90,9,3460.32,0
14838.0,423,2,769.9200000000001,1
14839.0,418,3,915.28,1
14840.0,268,2,362.71,1
14841.0,53,14,7163.0,0
14842.0,44,4,2824.69,0
14843.0,437,1,211.8,1
14844.0,64,10,6702.43,0
14845.0,600,1,150.0,1
14846.0,427,1,437.4,1
14847.0,149,3,1348.95,0
14848.0,405,1,310.56,1
14849.0,22,43,15407.61,0
14850.0,312,7,1770.96,1
14851.0,23,3,829.41,0
14852.0,58,18,6132.43,0
14853.0,24,5,1376.87,0
14854.0,78,11,4303.06,0
14855.0,119,7,6520.3,0
14856.0,36,3,1290.53,0
14857.0,60,7,3651.851,0
14858.0,506,1,180.75,1
14859.0,13,5,1705.64,0
14860.0,19,1,170.32,0
14861.0,52,10,1380.73,0
14862.0,26,2,841.2,0
14863.0,29,1,266.76,0
14865.0,7,4,92.52,0
14866.0,11,19,20746.54,0
14867.0,186,16,2952.06,0
14868.0,3,12,4184.01,0
14869.0,9,6,2778.14,0
14870.0,262,6,1838.95,0
14871.0,3,9,1228.17,0
14872.0,484,3,816.6,1
14873.0,210,2,854.13,0
14874.0,535,1,116.18,1
14875.0,108,3,2862.4,0
14876.0,521,2,256.7,1
14877.0,418,2,425.85,1
14878.0,13,25,4076.5,0
14879.0,685,1,185.06,1
14880.0,77,3,690.59,0
14881.0,20,1,255.4,0
14882.0,27,14,3546.65,0
14883.0,19,6,761.59,0
14884.0,669,1,120.6,1
14885.0,132,3,1598.12,0
14886.0,253,1,364.8,1
14887.0,79,1,1862.0,0
14888.0,207,1,369.2,0
14889.0,336,1,135.9,1
14890.0,254,3,817.25,0
14891.0,148,4,1106.73,0
14892.0,691,1,202.35,1
14893.0,10,3,1809.61,0
14894.0,85,3,1492.81,0
14895.0,8,38,25119.54,0
14896.0,205,8,1826.0,0
14897.0,8,8,3140.54,0
14898.0,23,14,3365.95,0
14899.0,395,1,1331.38,1
14900.0,522,1,13.919999999999998,1
14901.0,11,12,1919.0,0
14902.0,26,3,1035.62,0
14903.0,21,5,2795.33,0
14904.0,2,4,1630.49,0
14905.0,158,8,1971.39,0
14906.0,445,1,68.44,1
14907.0,3,16,5547.72,0
14908.0,74,2,381.9,0
14909.0,437,3,1404.68,1
14910.0,3,4,434.35,0
14911.0,1,398,291420.81,2
14912.0,17,6,1889.25,0
14913.0,36,8,4073.13,0
14915.0,91,11,1811.25,0
14916.0,71,8,3042.95,0
14917.0,597,2,1123.75,1
14918.0,116,9,5955.81,0
14919.0,539,1,359.35,1
14920.0,213,3,1607.17,0
14921.0,30,2,1316.07,0
14922.0,394,2,843.74,1
14923.0,51,1,749.1,0
14924.0,246,3,931.01,0
14926.0,382,2,359.4,1
14927.0,397,1,308.2,1
14928.0,628,1,223.91000000000005,1
14929.0,32,2,836.69,0
14930.0,109,6,5236.7300000000005,0
14931.0,5,5,1257.68,0
14932.0,366,2,666.13,1
14933.0,444,4,1770.0,1
14934.0,82,5,3503.5,0
14935.0,297,2,2849.83,1
14936.0,34,12,12410.81,0
14937.0,57,3,1621.88,0
14938.0,562,2,2322.43,1
14940.0,418,2,531.49,1
14941.0,579,1,182.1,1
14942.0,402,4,746.56,1
14943.0,663,1,107.62,1
14944.0,30,19,9784.67,0
14945.0,414,1,179.4,1
14946.0,14,1,100.9,0
14947.0,72,6,1049.79,0
14948.0,23,6,1101.97,0
14949.0,469,4,515.0,1
14950.0,19,1,371.2,0
14951.0,79,1,311.69,0
14952.0,60,32,17629.35,0
14953.0,25,4,971.32,0
14954.0,12,2,462.12,0
14955.0,733,1,163.77,1
14956.0,421,1,1325.0,1
14957.0,253,2,261.69,0
14958.0,147,6,941.99,0
14959.0,64,4,695.42,0
14960.0,8,2,221.27,0
14961.0,11,22,16410.15,0
14962.0,271,4,366.91,1
14963.0,10,12,3123.57,0
14964.0,247,1,206.21,0
14965.0,96,2,596.09,0
14966.0,15,6,1064.26,0
14967.0,50,6,1982.61,0
14968.0,30,2,501.24,0
14969.0,704,1,906.23,1
14970.0,68,12,4919.35,0
14971.0,35,3,1097.98,0
14972.0,128,2,145.07,0
14973.0,107,3,1314.45,0
14974.0,37,1,89.94,0
14975.0,57,2,472.39,0
14976.0,57,7,790.86,0
14977.0,726,1,31.93,1
14978.0,72,10,3112.19,0
14979.0,735,1,429.66,1
14980.0,737,1,150.68,1
14981.0,246,2,372.92,0
14982.0,572,1,237.78,1
14983.0,689,1,183.2,1
14984.0,19,6,1260.51,0
14985.0,198,2,292.01,0
14986.0,376,2,563.1,1
14987.0,16,8,1550.65,0
14988.0,212,7,2038.65,0
14989.0,662,1,342.4,1
14990.0,612,2,304.17,1
14991.0,430,1,314.67,1
14992.0,442,1,210.5,1
14993.0,564,1,36.13,1
14994.0,382,5,946.72,1
14995.0,39,2,231.98,0
14996.0,481,2,442.29,1
14997.0,46,4,776.6,0
14998.0,170,4,753.18,0
14999.0,593,1,129.48000000000002,1
15000.0,48,1,490.52,0
15001.0,394,2,199.11,1
15002.0,116,9,4138.08,0
15003.0,473,6,1027.03,1
15004.0,147,1,1220.77,0
15005.0,16,56,13754.58,0
15006.0,51,2,757.78,0
15007.0,159,1,156.91,0
15008.0,480,2,360.0,1
15009.0,12,3,1259.43,0
15010.0,36,1,308.94,0
15011.0,396,2,416.6,1
15012.0,54,3,646.26,0
15013.0,488,10,1610.82,1
15014.0,43,2,257.67,0
15015.0,501,13,2354.97,1
15016.0,173,5,620.89,0
15017.0,34,1,125.58,0
15018.0,39,3,496.21,0
15019.0,267,1,252.81,1
15020.0,379,1,198.47,1
15021.0,9,12,2500.59,0
15022.0,12,5,1133.44,0
15023.0,3,20,11578.65,0
15024.0,10,16,3559.39,0
15025.0,33,2,979.79,0
15026.0,80,5,1048.89,0
15027.0,31,10,3195.6,0
15028.0,8,6,962.94,0
15029.0,620,1,365.1,1
15030.0,72,8,1979.91,0
15031.0,4,14,3102.94,0
15032.0,256,8,11010.05,0
15033.0,5,10,2557.18,0
15034.0,16,14,8231.2,0
15035.0,90,1,252.73,0
15036.0,72,3,429.56,0
15037.0,376,2,397.76,1
15038.0,59,9,1146.53,0
15039.0,10,93,39141.48,3
15040.0,542,1,7.49,1
15041.0,170,2,289.4,0
15042.0,199,2,315.45,0
15043.0,31,6,2870.32,0
15044.0,19,35,16024.15,0
15045.0,152,2,735.66,0
15046.0,9,25,7623.79,0
15047.0,270,1,343.62,1
