ds,y
2010-11-01 17:05:00,253.49
2010-11-02 08:00:00,417.5
2010-11-02 08:02:00,584.76
2010-11-02 08:47:00,449.15999999999997
2010-11-02 08:49:00,589.55
2010-11-02 08:57:00,314.3
2010-11-02 09:06:00,143.6
2010-11-02 09:30:00,380.21
2010-11-02 09:57:00,244.68
2010-11-02 10:00:00,3.4
2010-11-02 10:14:00,732.6
2010-11-02 10:27:00,288.1
2010-11-02 10:47:00,256.25
2010-11-02 11:17:00,141.60000000000002
2010-11-02 11:23:00,715.24
2010-11-02 11:27:00,123.60000000000001
2010-11-02 11:33:00,1880.3700000000001
2010-11-02 11:37:00,542.45
2010-11-02 11:38:00,216.0
2010-11-02 11:41:00,109.0
2010-11-02 11:47:00,314.74
2010-11-02 11:48:00,400.3
2010-11-02 11:49:00,89.5
2010-11-02 11:52:00,943.1
2010-11-02 11:53:00,444.27
2010-11-02 12:02:00,288.69
2010-11-02 12:05:00,82.05
2010-11-02 12:16:00,787.42
2010-11-02 12:35:00,343.54
2010-11-02 12:37:00,943.4
2010-11-02 12:46:00,137.15
2010-11-02 12:48:00,740.82
2010-11-02 12:54:00,313.40000000000003
2010-11-02 12:58:00,536.46
2010-11-02 13:07:00,280.2
2010-11-02 13:12:00,1065.9
2010-11-02 13:15:00,155.4
2010-11-02 13:19:00,521.0
2010-11-02 13:20:00,252.68
2010-11-02 13:23:00,424.71
2010-11-02 13:26:00,241.35
2010-11-02 13:27:00,654.35
2010-11-02 13:36:00,3108.22
2010-11-02 13:45:00,1061.3300000000002
2010-11-02 13:54:00,357.78
2010-11-02 13:56:00,179.95
2010-11-02 13:58:00,407.8
2010-11-02 14:01:00,481.25
2010-11-02 14:02:00,442.45
2010-11-02 14:25:00,374.1
2010-11-02 14:55:00,569.69
2010-11-02 14:58:00,592.8
2010-11-02 15:34:00,259.6
2010-11-02 15:39:00,168.45
2010-11-02 15:42:00,2594.14
2010-11-02 15:48:00,608.1
2010-11-02 16:06:00,499.55
2010-11-02 16:18:00,430.38
2010-11-02 16:20:00,502.49
2010-11-02 16:32:00,187.1
2010-11-02 16:40:00,179.95000000000002
2010-11-02 16:42:00,35.400000000000006
2010-11-02 16:52:00,462.95
2010-11-02 17:01:00,149.32
2010-11-02 17:02:00,193.26
2010-11-02 17:03:00,249.45000000000002
2010-11-02 17:12:00,5131.27
2010-11-02 17:16:00,377.2
2010-11-02 17:24:00,1276.45
2010-11-02 17:25:00,714.32
2010-11-02 17:29:00,746.5
2010-11-02 18:08:00,380.45
2010-11-02 18:16:00,383.32
2010-11-02 18:25:00,300.85
2010-11-02 18:26:00,81.6
2010-11-02 18:45:00,384.64
2010-11-02 18:51:00,340.8
2010-11-02 19:19:00,352.40000000000003
2010-11-02 19:50:00,208.8
2010-11-03 08:04:00,262.4
2010-11-03 08:55:00,321.6
2010-11-03 09:16:00,1000.65
2010-11-03 09:33:00,199.05
2010-11-03 09:36:00,495.95
2010-11-03 09:51:00,472.8
2010-11-03 10:20:00,1055.53
2010-11-03 10:28:00,159.13
2010-11-03 10:38:00,369.6
2010-11-03 10:41:00,152.3
2010-11-03 10:43:00,761.3000000000001
2010-11-03 10:46:00,619.5
2010-11-03 10:47:00,3153.8
2010-11-03 10:51:00,305.78
2010-11-03 11:11:00,590.47
2010-11-03 11:13:00,364.45
2010-11-03 11:34:00,130.95
2010-11-03 11:35:00,81.47999999999999
2010-11-03 11:43:00,290.6
2010-11-03 11:44:00,424.20000000000005
2010-11-03 11:45:00,297.6
2010-11-03 11:49:00,249.54
2010-11-03 12:05:00,310.25
2010-11-03 12:07:00,474.03
2010-11-03 12:11:00,671.81
2010-11-03 12:12:00,104.65
2010-11-03 12:20:00,1970.4
2010-11-03 12:23:00,8661.8
2010-11-03 12:24:00,866.38
2010-11-03 12:36:00,161.47
2010-11-03 12:39:00,240.5
2010-11-03 12:45:00,158.05
2010-11-03 12:49:00,194.10000000000002
2010-11-03 12:55:00,132.48
2010-11-03 13:05:00,340.05
2010-11-03 13:09:00,210.75
2010-11-03 13:10:00,232.21
2010-11-03 13:13:00,1398.0
2010-11-03 13:14:00,90.0
2010-11-03 13:16:00,299.53
2010-11-03 13:18:00,196.1
2010-11-03 13:20:00,187.85
2010-11-03 13:29:00,574.25
2010-11-03 13:36:00,59.400000000000006
2010-11-03 13:38:00,237.3
2010-11-03 13:44:00,225.44
2010-11-03 13:46:00,465.92
2010-11-03 13:47:00,587.97
2010-11-03 13:48:00,171.63
2010-11-03 13:50:00,220.38
2010-11-03 13:53:00,181.54000000000002
2010-11-03 14:00:00,198.29
2010-11-03 14:02:00,316.95
2010-11-03 14:05:00,253.68
2010-11-03 14:15:00,110.51
2010-11-03 14:22:00,693.78
2010-11-03 14:32:00,447.55
2010-11-03 14:34:00,61.9
2010-11-03 14:36:00,2146.61
2010-11-03 14:39:00,306.0
2010-11-03 14:44:00,137.7
2010-11-03 14:46:00,414.7
2010-11-03 14:49:00,228.8
2010-11-03 14:52:00,1993.34
2010-11-03 14:55:00,311.74
2010-11-03 14:57:00,997.61
2010-11-03 15:22:00,114.05000000000001
2010-11-03 15:38:00,258.99
2010-11-03 15:39:00,247.56
2010-11-03 15:45:00,420.83
2010-11-03 15:46:00,292.5
2010-11-03 15:54:00,200.73
2010-11-03 15:55:00,90.60000000000001
2010-11-03 16:05:00,285.33
2010-11-03 16:26:00,249.0
2010-11-03 16:28:00,61.2
2010-11-03 16:34:00,648.0
2010-11-04 08:37:00,640.26
2010-11-04 08:39:00,640.26
2010-11-04 08:41:00,3621.66
2010-11-04 08:46:00,282.1
2010-11-04 09:05:00,475.95
2010-11-04 09:06:00,289.15
2010-11-04 09:54:00,377.46
2010-11-04 09:59:00,179.1
2010-11-04 10:13:00,430.55
2010-11-04 10:22:00,92.6
2010-11-04 10:26:00,304.18
2010-11-04 10:27:00,280.5
2010-11-04 10:37:00,761.0600000000001
2010-11-04 10:42:00,454.81
2010-11-04 10:43:00,272.1
2010-11-04 10:48:00,176.9
2010-11-04 10:49:00,274.8
2010-11-04 10:57:00,10.0
2010-11-04 11:29:00,2635.64
2010-11-04 11:35:00,7325.68
2010-11-04 11:36:00,17022.239999999998
2010-11-04 11:37:00,822.16
2010-11-04 11:38:00,882.96
2010-11-04 11:39:00,400.22
2010-11-04 11:40:00,305.28
2010-11-04 11:48:00,715.76
2010-11-04 11:53:00,359.84000000000003
2010-11-04 11:55:00,452.15000000000003
2010-11-04 11:56:00,2395.73
2010-11-04 11:59:00,1174.55
2010-11-04 12:06:00,354.05
2010-11-04 12:09:00,829.1800000000001
2010-11-04 12:10:00,76.5
2010-11-04 12:17:00,1525.39
2010-11-04 12:18:00,420.8
2010-11-04 12:24:00,102.36000000000001
2010-11-04 12:27:00,471.0
2010-11-04 12:28:00,223.98
2010-11-04 12:31:00,3993.6400000000003
2010-11-04 12:34:00,110.5
2010-11-04 12:39:00,495.53
2010-11-04 12:45:00,136.2
2010-11-04 13:01:00,270.14
2010-11-04 13:02:00,337.99
2010-11-04 13:03:00,627.51
2010-11-04 13:04:00,372.15
2010-11-04 13:05:00,198.45000000000002
2010-11-04 13:09:00,507.6
2010-11-04 13:10:00,612.0
2010-11-04 13:14:00,543.0600000000001
2010-11-04 13:17:00,115.67
2010-11-04 13:30:00,530.08
2010-11-04 13:32:00,935.12
2010-11-04 13:43:00,115.8
2010-11-04 13:46:00,2074.42
2010-11-04 13:47:00,100.80000000000001
2010-11-04 13:50:00,240.6
2010-11-04 13:52:00,122.01
2010-11-04 14:00:00,359.63
2010-11-04 14:11:00,1647.04
2010-11-04 14:21:00,1216.48
2010-11-04 14:25:00,366.4
2010-11-04 14:26:00,1223.31
2010-11-04 14:39:00,195.53
2010-11-04 14:46:00,252.85
2010-11-04 14:54:00,16.5
2010-11-04 14:55:00,61.72
2010-11-04 14:56:00,103.74000000000001
2010-11-04 15:03:00,14.85
2010-11-04 15:07:00,328.07
2010-11-04 15:10:00,69.6
2010-11-04 15:13:00,296.5
2010-11-04 15:23:00,326.35
2010-11-04 15:24:00,653.37
2010-11-04 15:30:00,455.1
2010-11-04 15:40:00,473.38
2010-11-04 15:51:00,594.0
2010-11-04 15:55:00,79.5
2010-11-04 15:56:00,85.0
2010-11-04 15:58:00,1016.45
2010-11-04 16:03:00,155.76
2010-11-04 16:07:00,32.7
2010-11-04 16:10:00,306.64
2010-11-04 16:16:00,300.45
2010-11-04 16:28:00,640.95
2010-11-04 16:36:00,486.4
2010-11-04 16:37:00,676.06
2010-11-04 16:46:00,331.55
2010-11-04 16:48:00,111.0
2010-11-04 16:50:00,704.4399999999999
2010-11-04 16:51:00,328.37
2010-11-04 16:58:00,242.32
2010-11-04 17:10:00,1352.94
2010-11-04 17:18:00,560.87
2010-11-04 17:33:00,490.34999999999997
2010-11-04 17:36:00,347.40000000000003
2010-11-04 17:37:00,25.200000000000003
2010-11-04 17:38:00,32.1
2010-11-04 17:44:00,165.45000000000002
2010-11-04 18:00:00,784.21
2010-11-04 18:13:00,157.5
2010-11-04 18:34:00,607.43
2010-11-04 18:40:00,368.8
2010-11-04 18:42:00,283.81
2010-11-04 18:48:00,341.85
2010-11-04 18:53:00,1536.06
2010-11-04 18:54:00,254.79000000000002
2010-11-04 18:56:00,462.02000000000004
2010-11-04 18:57:00,193.55
2010-11-04 19:03:00,200.0
2010-11-04 19:12:00,211.95000000000002
2010-11-04 19:23:00,500.0
2010-11-04 19:39:00,349.65000000000003
2010-11-05 08:21:00,457.0
2010-11-05 08:27:00,2292.18
2010-11-05 08:28:00,329.34000000000003
2010-11-05 09:07:00,909.58
2010-11-05 09:35:00,2570.77
2010-11-05 09:47:00,442.73
2010-11-05 09:59:00,470.46000000000004
2010-11-05 10:15:00,271.7
2010-11-05 10:23:00,436.6
2010-11-05 10:24:00,388.1
2010-11-05 10:25:00,31.6
2010-11-05 10:39:00,154.3
2010-11-05 10:52:00,3641.1
2010-11-05 10:53:00,136.0
2010-11-05 11:17:00,683.97
2010-11-05 11:25:00,191.0
2010-11-05 11:30:00,188.85
2010-11-05 11:32:00,100.85
2010-11-05 11:34:00,195.35
2010-11-05 11:36:00,311.28
2010-11-05 11:37:00,361.35
2010-11-05 11:42:00,1604.3700000000001
2010-11-05 11:43:00,143.07
2010-11-05 11:49:00,541.69
2010-11-05 12:00:00,282.5
2010-11-05 12:06:00,282.96
2010-11-05 12:09:00,644.9300000000001
2010-11-05 12:10:00,2496.96
2010-11-05 12:13:00,43.75
2010-11-05 12:38:00,374.98
2010-11-05 12:39:00,342.95
2010-11-05 12:42:00,1028.5800000000002
2010-11-05 12:43:00,149.38
2010-11-05 12:51:00,103.0
2010-11-05 12:53:00,40.0
2010-11-05 12:57:00,202.2
2010-11-05 13:03:00,1376.1
2010-11-05 13:13:00,175.3
2010-11-05 13:18:00,174.5
2010-11-05 13:20:00,180.3
2010-11-05 13:30:00,17.700000000000003
2010-11-05 13:31:00,299.5
2010-11-05 13:42:00,1300.15
2010-11-05 13:55:00,429.01
2010-11-05 13:56:00,345.75
2010-11-05 14:09:00,2390.6800000000003
2010-11-05 14:11:00,57.900000000000006
2010-11-05 14:21:00,307.95
2010-11-05 14:40:00,355.0
2010-11-05 15:07:00,492.38
2010-11-05 15:08:00,719.1700000000001
2010-11-05 15:21:00,1090.98
2010-11-05 15:25:00,5321.16
2010-11-05 15:32:00,620.0
2010-11-05 15:52:00,34.55
2010-11-05 16:00:00,611.86
2010-11-05 16:07:00,347.95
2010-11-05 16:24:00,695.22
2010-11-05 16:27:00,236.3
2010-11-05 16:42:00,346.41
2010-11-05 16:52:00,136.68
2010-11-07 10:14:00,113.32000000000001
2010-11-07 10:15:00,40.2
2010-11-07 10:22:00,728.76
2010-11-07 10:34:00,193.35
2010-11-07 10:43:00,566.9
2010-11-07 10:44:00,164.3
2010-11-07 10:46:00,298.44
2010-11-07 10:48:00,179.4
2010-11-07 10:53:00,260.4
2010-11-07 10:56:00,53.65
2010-11-07 10:57:00,539.1800000000001
2010-11-07 10:59:00,632.89
2010-11-07 11:01:00,192.45000000000002
2010-11-07 11:06:00,819.75
2010-11-07 11:11:00,185.01
2010-11-07 11:12:00,50.4
2010-11-07 11:13:00,389.74
2010-11-07 11:15:00,1160.8999999999999
2010-11-07 11:20:00,466.0
2010-11-07 11:27:00,218.89000000000001
2010-11-07 11:37:00,372.23
2010-11-07 11:44:00,463.53
2010-11-07 11:45:00,569.8
2010-11-07 11:52:00,782.32
2010-11-07 11:54:00,306.90000000000003
2010-11-07 11:55:00,172.45000000000002
2010-11-07 12:03:00,205.32
2010-11-07 12:04:00,332.13
2010-11-07 12:13:00,504.54
2010-11-07 12:21:00,88.06
2010-11-07 12:28:00,200.4
2010-11-07 12:31:00,299.39
2010-11-07 12:35:00,242.73
2010-11-07 12:36:00,152.09
2010-11-07 12:37:00,930.7
2010-11-07 12:38:00,111.6
2010-11-07 12:47:00,161.43
2010-11-07 12:51:00,322.52
2010-11-07 12:55:00,302.65000000000003
2010-11-07 12:56:00,363.3
2010-11-07 13:08:00,955.89
2010-11-07 13:10:00,258.18
2010-11-07 13:14:00,208.8
2010-11-07 13:15:00,387.70000000000005
2010-11-07 13:21:00,67.07
2010-11-07 13:24:00,216.95000000000002
2010-11-07 13:30:00,101.14999999999999
2010-11-07 13:31:00,1067.4
2010-11-07 13:35:00,339.34
2010-11-07 13:45:00,731.97
2010-11-07 13:47:00,386.11
2010-11-07 13:50:00,862.87
2010-11-07 13:52:00,175.0
2010-11-07 14:04:00,326.37
2010-11-07 14:12:00,750.58
2010-11-07 14:17:00,705.15
2010-11-07 14:26:00,178.55
2010-11-07 14:28:00,170.01
2010-11-07 14:32:00,137.45
2010-11-07 14:50:00,141.25
2010-11-07 14:51:00,357.73
2010-11-07 14:52:00,804.95
2010-11-07 14:56:00,331.35
2010-11-07 15:00:00,265.66
2010-11-07 15:01:00,192.5
2010-11-07 15:30:00,319.23
2010-11-07 15:31:00,919.56
2010-11-07 15:34:00,951.82
2010-11-07 15:49:00,353.82
2010-11-07 15:50:00,596.7
2010-11-07 15:52:00,303.21
2010-11-07 15:56:00,640.0
2010-11-07 15:57:00,579.48
2010-11-07 15:58:00,604.8199999999999
2010-11-07 16:03:00,378.57
2010-11-07 16:19:00,197.8
2010-11-07 16:21:00,3.75
2010-11-07 16:29:00,1239.03
2010-11-08 08:58:00,476.83
2010-11-08 09:35:00,90.0
2010-11-08 09:42:00,321.36
2010-11-08 09:51:00,263.38
2010-11-08 09:56:00,503.58000000000004
2010-11-08 10:07:00,2520.84
2010-11-08 10:21:00,252.55
2010-11-08 10:24:00,587.19
2010-11-08 10:44:00,406.79
2010-11-08 10:45:00,102.0
2010-11-08 10:49:00,407.55
2010-11-08 10:51:00,397.44
2010-11-08 10:57:00,138.28
2010-11-08 11:45:00,311.62
2010-11-08 11:49:00,210.14000000000001
2010-11-08 11:54:00,668.861
2010-11-08 12:06:00,351.66
2010-11-08 12:17:00,512.3
2010-11-08 12:20:00,737.56
2010-11-08 12:21:00,438.8
2010-11-08 12:22:00,247.96
2010-11-08 12:28:00,303.97
2010-11-08 12:30:00,308.2
2010-11-08 12:31:00,356.8
2010-11-08 12:35:00,161.5
2010-11-08 12:36:00,151.82
2010-11-08 12:37:00,133.45000000000002
2010-11-08 12:56:00,378.35
2010-11-08 13:05:00,136.82
2010-11-08 13:16:00,168.08
2010-11-08 13:24:00,85.6
2010-11-08 13:28:00,303.54
2010-11-08 13:31:00,383.95000000000005
2010-11-08 13:35:00,214.58
2010-11-08 13:39:00,302.1
2010-11-08 13:50:00,143.61
2010-11-08 13:53:00,655.92
2010-11-08 13:55:00,573.96
2010-11-08 13:57:00,817.6800000000001
2010-11-08 13:58:00,522.2
2010-11-08 14:00:00,674.04
2010-11-08 14:05:00,301.25
2010-11-08 14:06:00,0.95
2010-11-08 14:13:00,907.5600000000001
2010-11-08 14:14:00,405.36
2010-11-08 14:19:00,1237.62
2010-11-08 14:20:00,2253.22
2010-11-08 14:24:00,320.1
2010-11-08 14:25:00,80.7
2010-11-08 14:29:00,270.05
2010-11-08 14:37:00,264.95
2010-11-08 14:48:00,408.75
2010-11-08 14:51:00,533.86
2010-11-08 14:53:00,127.34
2010-11-08 14:57:00,109.8
2010-11-08 15:00:00,51.0
2010-11-08 15:09:00,318.9
2010-11-08 15:11:00,528.96
2010-11-08 15:12:00,620.83
2010-11-08 15:15:00,75.0
2010-11-08 15:19:00,381.77000000000004
2010-11-08 15:23:00,434.78000000000003
2010-11-08 15:34:00,1293.59
2010-11-08 15:36:00,93.45
2010-11-08 15:42:00,1041.98
2010-11-08 15:45:00,340.02
2010-11-08 15:50:00,363.40000000000003
2010-11-08 16:07:00,105.30000000000001
2010-11-08 16:19:00,183.9
2010-11-08 16:31:00,527.94
2010-11-08 16:44:00,1786.02
2010-11-08 17:34:00,212.78
2010-11-09 07:56:00,2807.9
2010-11-09 08:24:00,443.64
2010-11-09 08:58:00,100.35
2010-11-09 09:02:00,126.72
2010-11-09 09:06:00,1.1
2010-11-09 09:13:00,138.8
2010-11-09 09:16:00,410.9
2010-11-09 09:23:00,317.95
2010-11-09 09:34:00,382.5
2010-11-09 09:56:00,43.5
2010-11-09 10:01:00,405.44
2010-11-09 10:07:00,1115.46
2010-11-09 10:08:00,131.09
2010-11-09 10:09:00,4098.96
2010-11-09 10:13:00,307.67
2010-11-09 10:21:00,229.5
2010-11-09 10:29:00,304.56
2010-11-09 10:31:00,1177.75
2010-11-09 10:35:00,227.4
2010-11-09 10:38:00,314.75
2010-11-09 10:42:00,696.0
2010-11-09 10:44:00,204.0
2010-11-09 10:46:00,366.0
2010-11-09 10:48:00,576.0
2010-11-09 10:50:00,712.32
2010-11-09 10:58:00,10.9
2010-11-09 10:59:00,356.07
2010-11-09 11:06:00,748.73
2010-11-09 11:10:00,269.92
2010-11-09 11:11:00,677.96
2010-11-09 11:31:00,1060.2
2010-11-09 11:41:00,385.9
2010-11-09 12:04:00,192.55
2010-11-09 12:06:00,465.4
2010-11-09 12:07:00,958.89
2010-11-09 12:08:00,180.48
2010-11-09 12:10:00,288.39
2010-11-09 12:15:00,667.54
2010-11-09 12:26:00,714.82
2010-11-09 12:27:00,1964.93
2010-11-09 12:28:00,49.95
2010-11-09 12:29:00,443.1
2010-11-09 12:36:00,141.7
2010-11-09 12:39:00,158.32
2010-11-09 12:44:00,162.38
2010-11-09 12:47:00,31.5
2010-11-09 12:48:00,1119.16
2010-11-09 12:50:00,111.15
2010-11-09 12:58:00,2018.0
2010-11-09 13:00:00,229.4
2010-11-09 13:02:00,229.9
2010-11-09 13:03:00,329.6
2010-11-09 13:06:00,280.28
2010-11-09 13:14:00,193.38
2010-11-09 13:17:00,135.7
2010-11-09 13:23:00,109.8
2010-11-09 13:24:00,61.910000000000004
2010-11-09 13:34:00,226.91
2010-11-09 13:36:00,830.8000000000001
2010-11-09 13:37:00,93.45
2010-11-09 13:40:00,894.38
2010-11-09 13:50:00,969.48
2010-11-09 13:52:00,30.0
2010-11-09 13:59:00,341.0
2010-11-09 14:04:00,424.13
2010-11-09 14:06:00,148.87
2010-11-09 14:11:00,260.61
2010-11-09 14:13:00,273.85
2010-11-09 14:24:00,440.02
2010-11-09 14:33:00,266.38
2010-11-09 14:38:00,756.76
2010-11-09 14:41:00,1036.2
2010-11-09 14:42:00,1379.68
2010-11-09 14:43:00,297.0
2010-11-09 14:45:00,180.6
2010-11-09 14:46:00,246.44
2010-11-09 14:48:00,338.59
2010-11-09 14:49:00,499.45000000000005
2010-11-09 15:07:00,306.9
2010-11-09 15:11:00,916.0500000000001
2010-11-09 15:20:00,1331.38
2010-11-09 15:39:00,3119.0
2010-11-09 15:45:00,654.66
2010-11-09 15:49:00,29.700000000000003
2010-11-09 16:01:00,115.66
2010-11-09 16:03:00,476.74
2010-11-09 16:08:00,249.84
2010-11-09 16:10:00,125.05
2010-11-09 16:21:00,136.25
2010-11-09 16:27:00,653.1
2010-11-09 16:39:00,267.59
2010-11-09 16:48:00,18.9
2010-11-09 16:51:00,201.42999999999998
2010-11-09 16:53:00,319.92
2010-11-09 17:05:00,339.94
2010-11-09 17:11:00,197.64
2010-11-09 17:14:00,231.34
2010-11-09 17:37:00,351.90000000000003
2010-11-09 17:41:00,831.36
2010-11-09 17:59:00,217.39999999999998
2010-11-09 18:03:00,432.02
2010-11-09 18:06:00,88.0
2010-11-09 18:29:00,548.4
2010-11-09 18:30:00,167.4
2010-11-09 18:58:00,221.75
2010-11-09 19:21:00,141.12
2010-11-10 08:50:00,167.85
2010-11-10 08:56:00,3525.52
2010-11-10 08:57:00,497.0
2010-11-10 08:58:00,1402.8000000000002
2010-11-10 08:59:00,1196.48
2010-11-10 09:19:00,942.8
2010-11-10 09:35:00,397.59999999999997
2010-11-10 09:43:00,308.5
2010-11-10 09:52:00,310.18
2010-11-10 10:00:00,338.5
2010-11-10 10:02:00,197.31
2010-11-10 10:13:00,113.15
2010-11-10 10:15:00,237.6
2010-11-10 10:17:00,19.95
2010-11-10 10:18:00,500.41
2010-11-10 10:45:00,2287.2599999999998
2010-11-10 10:50:00,172.6
2010-11-10 11:12:00,195.0
2010-11-10 11:25:00,201.3
2010-11-10 11:28:00,18122.17
2010-11-10 11:30:00,1061.8400000000001
2010-11-10 11:32:00,154.95
2010-11-10 11:36:00,892.1500000000001
2010-11-10 11:37:00,1963.1999999999998
2010-11-10 11:38:00,360.0
2010-11-10 11:47:00,330.35
2010-11-10 11:55:00,264.0
2010-11-10 12:01:00,467.8
2010-11-10 12:02:00,63.6
2010-11-10 12:03:00,886.4300000000001
2010-11-10 12:06:00,1003.61
2010-11-10 12:07:00,80.28
2010-11-10 12:08:00,57.4
2010-11-10 12:09:00,695.3
2010-11-10 12:13:00,518.6500000000001
2010-11-10 12:16:00,810.4300000000001
2010-11-10 12:19:00,948.65
2010-11-10 12:20:00,765.0
2010-11-10 12:21:00,978.23
2010-11-10 12:22:00,382.5
2010-11-10 12:24:00,1121.14
2010-11-10 12:26:00,75.0
2010-11-10 12:27:00,117.0
2010-11-10 12:32:00,809.58
2010-11-10 12:38:00,688.25
2010-11-10 12:42:00,476.44
2010-11-10 12:44:00,61.800000000000004
2010-11-10 12:45:00,159.9
2010-11-10 12:46:00,27.0
2010-11-10 12:54:00,175.9
2010-11-10 12:56:00,39.45
2010-11-10 13:03:00,431.85
2010-11-10 13:08:00,815.6
2010-11-10 13:09:00,239.08
2010-11-10 13:11:00,346.41
2010-11-10 13:13:00,197.28
2010-11-10 13:17:00,364.74
2010-11-10 13:19:00,369.95
2010-11-10 13:21:00,183.6
2010-11-10 13:23:00,392.61
2010-11-10 13:25:00,400.8
2010-11-10 13:28:00,260.42
2010-11-10 13:31:00,234.74
2010-11-10 13:36:00,134.25
2010-11-10 13:40:00,210.15
2010-11-10 13:47:00,345.0
2010-11-10 13:49:00,502.08000000000004
2010-11-10 13:51:00,24.849999999999998
2010-11-10 14:03:00,430.16
2010-11-10 14:04:00,32.8
2010-11-10 14:05:00,289.37
2010-11-10 14:06:00,566.4000000000001
2010-11-10 14:08:00,419.7000000000001
2010-11-10 14:11:00,849.72
2010-11-10 14:12:00,562.3199999999999
2010-11-10 14:14:00,243.3
2010-11-10 14:16:00,609.58
2010-11-10 14:20:00,481.84000000000003
2010-11-10 14:22:00,329.64
2010-11-10 14:24:00,580.0
2010-11-10 14:26:00,821.06
2010-11-10 14:27:00,1445.69
2010-11-10 14:32:00,152.41
2010-11-10 14:34:00,339.0
2010-11-10 14:37:00,514.86
2010-11-10 14:44:00,556.8000000000001
2010-11-10 14:54:00,183.47
2010-11-10 14:58:00,7.95
2010-11-10 15:00:00,635.13
2010-11-10 15:09:00,115.95
2010-11-10 15:13:00,9.95
2010-11-10 15:16:00,1400.44
2010-11-10 15:17:00,70.80000000000001
2010-11-10 15:20:00,1063.94
2010-11-10 15:32:00,1169.15
2010-11-10 15:34:00,358.25
2010-11-10 15:38:00,246.21
2010-11-10 15:39:00,381.09000000000003
2010-11-10 15:41:00,321.7
2010-11-10 15:51:00,307.55
2010-11-10 15:52:00,275.8
2010-11-10 16:00:00,52.4
2010-11-10 16:05:00,265.27
2010-11-10 16:06:00,106.77
2010-11-10 16:07:00,5.95
2010-11-10 16:14:00,1.95
2010-11-10 16:15:00,526.19
2010-11-10 16:21:00,323.8
2010-11-10 16:24:00,166.6
2010-11-10 16:25:00,309.75
2010-11-10 16:26:00,508.63
2010-11-10 16:31:00,722.03
2010-11-10 16:38:00,16.95
2010-11-10 16:40:00,1248.42
2010-11-10 16:56:00,151.05
2010-11-10 17:39:00,374.92
2010-11-11 08:25:00,51.84
2010-11-11 08:26:00,595.5
2010-11-11 08:27:00,89.69999999999999
2010-11-11 08:29:00,308.8
2010-11-11 09:02:00,392.88
2010-11-11 09:16:00,502.52
2010-11-11 09:32:00,135.3
2010-11-11 09:41:00,308.24
2010-11-11 09:55:00,634.74
2010-11-11 10:02:00,250.2
2010-11-11 10:19:00,291.3
2010-11-11 10:21:00,408.13
2010-11-11 10:25:00,271.1
2010-11-11 10:41:00,609.16
2010-11-11 10:50:00,414.25
2010-11-11 11:14:00,303.45
2010-11-11 11:31:00,4027.5
2010-11-11 11:32:00,1195.0
2010-11-11 11:44:00,448.55
2010-11-11 11:52:00,115.57000000000001
2010-11-11 11:55:00,786.7
2010-11-11 12:01:00,341.35
2010-11-11 12:03:00,262.36
2010-11-11 12:04:00,285.94
2010-11-11 12:06:00,330.41
2010-11-11 12:11:00,851.76
2010-11-11 12:13:00,232.93
2010-11-11 12:14:00,334.08
2010-11-11 12:18:00,492.48
2010-11-11 12:19:00,2611.99
2010-11-11 12:20:00,443.88
2010-11-11 12:21:00,225.6
2010-11-11 12:23:00,52.8
2010-11-11 12:26:00,420.54
2010-11-11 12:38:00,394.97
2010-11-11 12:40:00,483.72999999999996
2010-11-11 12:41:00,123.4
2010-11-11 12:44:00,360.0
2010-11-11 12:45:00,2318.95
2010-11-11 12:47:00,329.3
2010-11-11 12:54:00,356.14
2010-11-11 13:07:00,115.17
2010-11-11 13:08:00,1508.35
2010-11-11 13:13:00,88.05
2010-11-11 13:19:00,931.12
2010-11-11 13:23:00,350.4
2010-11-11 13:24:00,332.89
2010-11-11 13:26:00,1072.3600000000001
2010-11-11 13:27:00,205.8
2010-11-11 13:30:00,226.0
2010-11-11 13:33:00,68.81
2010-11-11 13:46:00,204.25
2010-11-11 13:48:00,3465.0
2010-11-11 13:50:00,1206.75
2010-11-11 13:52:00,334.63
2010-11-11 13:53:00,321.56
2010-11-11 13:57:00,244.79999999999998
2010-11-11 14:04:00,24.05
2010-11-11 14:08:00,376.25
2010-11-11 14:10:00,10.5
2010-11-11 14:23:00,2301.96
2010-11-11 14:29:00,504.54
2010-11-11 14:30:00,560.93
2010-11-11 14:31:00,385.65
2010-11-11 14:32:00,49.9
2010-11-11 14:36:00,259.17
2010-11-11 14:39:00,591.96
2010-11-11 14:42:00,201.27
2010-11-11 14:54:00,741.59
2010-11-11 14:57:00,1092.81
2010-11-11 15:07:00,609.95
2010-11-11 15:09:00,309.77
2010-11-11 15:21:00,157.32
2010-11-11 15:25:00,728.87
2010-11-11 15:29:00,290.65000000000003
2010-11-11 15:37:00,121.65
2010-11-11 15:47:00,302.8
2010-11-11 15:49:00,263.54
2010-11-11 15:51:00,337.66
2010-11-11 15:55:00,192.60000000000002
2010-11-11 15:56:00,471.84
2010-11-11 16:07:00,139.64999999999998
2010-11-11 16:08:00,76.5
2010-11-11 16:13:00,1311.6
2010-11-11 16:15:00,81.65
2010-11-11 16:18:00,376.23
2010-11-11 16:23:00,128.07
2010-11-11 16:27:00,513.08
2010-11-11 16:29:00,600.05
2010-11-11 16:30:00,7.95
2010-11-11 16:40:00,1312.0
